"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-10-25","0.2",",,C",,,"1.7",",,C","7.8",",,C","-4.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-10-26","0.0",",,C",,,"4.3",",,C","10.6",",,C","-2.0",",,C","   13",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-10-27","1.7",",,C",,,"6.2",",,C","9.7",",,C","2.6",",,C","   28",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-10-28","1.1",",,C",,,"3.4",",,C","5.5",",,C","1.3",",,C","   33",",,C","52.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-10-29","0.0",",,C",,,"3.5",",,C","4.6",",,C","2.3",",,C","   34",",,C","52.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-10-30","0.0",",,C",,,"5.1",",,C","9.5",",,C","0.6",",,C","   19",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-10-31","1.7",",,C",,,"5.2",",,C","7.4",",,C","3.0",",,C","   16",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-01","0.0",",,C",,,"6.0",",,C","7.6",",,C","4.4",",,C","   32",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-02","0.0",",,C",,,"5.8",",,C","7.2",",,C","4.3",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-03","3.4",",,C",,,"4.3",",,C","5.3",",,C","3.2",",,C","    5",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-04",,,,,,,,,"4.2",",,C","    5",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-05","3.3",",,C",,,"2.1",",,C","3.9",",,C","0.3",",,C","   32",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-06","0.9",",,C",,,"1.3",",,C","3.8",",,C","-1.3",",,C","   31",",,C","41.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-07","0.2",",,C",,,"-0.2",",,C","4.6",",,C","-5.0",",,C","   19",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-08","0.0",",,C",,,"6.5",",,C","11.5",",,C","1.4",",,C","   20",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-09","0.0",",,C",,,"5.3",",,C","12.1",",,C","-1.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-10",,,,,,,,,"1.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-11","0.0",",,C",,,"-0.3",",,C","1.1",",,C","-1.7",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-12","0.0",",,C",,,"-0.2",",,C","1.9",",,C","-2.3",",,C","   33",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-13","0.0",",,C",,,"-0.8",",,C","4.9",",,C","-6.4",",,C","   17",",,C","52.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-14","0.0",",,C","0.0","T,,C","6.1",",,C","11.3",",,C","0.9",",,C","   17",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-15","0.0",",,C",,,"7.1",",,C","13.1",",,C","1.1",",,C","   10",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-16","0.0",",,C",,,"7.7",",,C","10.1",",,C","5.3",",,C","   13",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-17","0.0",",,C",,,"3.2",",,C","9.8",",,C","-3.5",",,C","   31",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-18","0.0",",,C",,,"-2.1",",,C","1.8",",,C","-6.0",",,C","   30",",,C","72.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-19","0.0",",,C","30.0",",,C","-4.4",",,C","-2.1",",,C","-6.7",",,C","   31",",,C","70.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-20","0.0",",,C","40.0",",,C","-7.7",",,C","-5.9",",,C","-9.5",",,C","   31",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-21","0.0",",,C","30.0",",,C","-12.1",",,C","-7.6",",,C","-16.5",",,C","   18",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-22","0.5",",,C","30.0",",,C","-4.9",",,C","-0.1",",,C","-9.6",",,C","   18",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-23","0.0",",,C","60.0",",,C","-5.1",",,C","1.7",",,C","-11.8",",,C","   33",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-24",,,"60.0",",,C",,,,,"-11.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-25","0.0",",,C","60.0",",,C","-4.7",",,C","-0.2",",,C","-9.1",",,C","   34",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-26","0.0",",,C","60.0",",,C","-13.3",",,C","-9.1",",,C","-17.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-27","0.0",",,C","50.0",",,C","-9.3",",,C","-3.8",",,C","-14.7",",,C","   19",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-28","0.0",",,C","50.0",",,C","-8.5",",,C","-4.2",",,C","-12.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-29","0.0",",,C","50.0",",,C","-8.0",",,C","-2.5",",,C","-13.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-11-30","0.0",",,C","50.0",",,C","-4.1",",,C","0.5",",,C","-8.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-01","0.0",",,C","50.0",",,C","-6.9",",,C","-1.9",",,C","-11.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-02","0.0",",,C","50.0",",,C","-9.8",",,C","-4.6",",,C","-15.0",",,C","   18",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-03","0.0",",,C","60.0",",,C","-1.3",",,C","4.1",",,C","-6.6",",,C","   24",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-04","0.0",",,C","50.0",",,C","-0.9",",,C","2.3",",,C","-4.0",",,C","   17",",,C","61.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-05","0.0",",,C","60.0",",,C","-0.1",",,C","3.2",",,C","-3.4",",,C","   19",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-06","0.0",",,C","50.0",",,C","-2.0",",,C","3.3",",,C","-7.2",",,C","   18",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-07","0.0",",,C","50.0",",,C","1.3",",,C","4.9",",,C","-2.3",",,C","   17",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-08","0.0",",,C","50.0",",,C","-3.6",",,C","0.8",",,C","-8.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-09","0.0",",,C","50.0",",,C","-0.8",",,C","5.6",",,C","-7.1",",,C","   16",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-10","0.0",",,C","40.0",",,C","-1.6",",,C","0.2",",,C","-3.3",",,C","    2",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-11","0.0",",,C","50.0",",,C","-4.0",",,C","-3.0",",,C","-4.9",",,C","    4",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-12","0.2",",,C","40.0",",,C","-2.6",",,C","-1.7",",,C","-3.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-13","0.0",",,C","40.0",",,C","-1.5",",,C","-0.2",",,C","-2.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-14","0.0",",,C","40.0",",,C","-3.8",",,C","-0.9",",,C","-6.7",",,C","    4",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-15","0.0",",,C","40.0",",,C","-7.2",",,C","-5.5",",,C","-8.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-16","4.1",",,C","50.0",",,C","-6.5",",,C","-5.3",",,C","-7.7",",,C","   32",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-17","0.7",",,C","130.0",",,C","-8.7",",,C","-5.7",",,C","-11.7",",,C","   31",",,C","57.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-18","0.0",",,C","140.0",",,C","-13.7",",,C","-11.7",",,C","-15.7",",,C","   28",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-19","2.5",",,C","150.0",",,C","-15.0",",,C","-9.4",",,C","-20.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-20","0.0",",,C","170.0",",,C","-10.0",",,C","-8.9",",,C","-11.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-21","0.0",",,C","160.0",",,C","-7.9",",,C","-6.3",",,C","-9.5",",,C","   18",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-22","2.4",",,C","140.0",",,C","-5.5",",,C","-3.3",",,C","-7.7",",,C","   17",",,C","57.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-23","0.8",",,C","120.0",",,C","-8.0",",,C","-4.3",",,C","-11.7",",,C","   32",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-24","0.0",",,C","210.0",",,C","-15.9",",,C","-11.7",",,C","-20.0",",,C","   31",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-25","0.0",",,C","220.0",",,C","-17.0",",,C","-10.1",",,C","-23.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-26","0.2",",,C","210.0",",,C","-22.8",",,C","-16.4",",,C","-29.1",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-27","0.0",",,C","210.0",",,C","-20.8",",,C","-16.6",",,C","-25.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-28","0.0",",,C","210.0",",,C","-13.5",",,C","-10.1",",,C","-16.8",",,C","   14",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-29","0.0",",,C","210.0",",,C","-13.2",",,C","-9.2",",,C","-17.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-30","0.0",",,C","210.0",",,C","-15.0",",,C","-11.0",",,C","-18.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2015-12-31","0.0",",,C","200.0",",,C","-12.1",",,C","-6.4",",,C","-17.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-01","0.0",",,C","200.0",",,C","-8.9",",,C","-5.8",",,C","-12.0",",,C","   20",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-02","0.0",",,C","200.0",",,C","-7.8",",,C","-2.3",",,C","-13.3",",,C","   33",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-03","0.0",",,C","200.0",",,C","-10.9",",,C","-6.0",",,C","-15.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-04","0.0",",,C","200.0",",,C","-10.1",",,C","-5.2",",,C","-14.9",",,C","   19",",,C","56.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-05","0.0",",,C","200.0",",,C","-10.7",",,C","-5.8",",,C","-15.6",",,C","   20",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-06","0.0",",,C","200.0",",,C","-14.3",",,C","-10.5",",,C","-18.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-07","0.0",",,C","200.0",",,C","-11.6",",,C","-8.2",",,C","-15.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-08","0.6",",,C","200.0",",,C","-15.8",",,C","-8.1",",,C","-23.5",",,C","   36",",,C","41.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-09","0.0",",,C","200.0",",,C","-26.3",",,C","-23.2",",,C","-29.4",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-10","0.0",",,C","200.0",",,C","-26.4",",,C","-23.0",",,C","-29.7",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-11","1.0",",,C","200.0",",,C","-23.7",",,C","-19.2",",,C","-28.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-12","0.0",",,C","210.0",",,C","-24.5",",,C","-20.7",",,C","-28.3",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-13","0.2",",,C","210.0",",,C","-22.1",",,C","-17.8",",,C","-26.3",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-14","0.0",",,C","210.0",",,C","-22.2",",,C","-18.9",",,C","-25.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-15","0.0",",,C","210.0",",,C","-24.0",",,C","-20.0",",,C","-28.0",",,C","   35",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-16","0.0",",,C","200.0",",,C","-26.0",",,C","-22.9",",,C","-29.1",",,C","   32",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-17","0.2",",,C","200.0",",,C","-26.1",",,C","-19.8",",,C","-32.3",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-18","0.0",",,C","190.0",",,C","-20.6",",,C","-17.7",",,C","-23.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-19","0.0",",,C","190.0",",,C","-18.2",",,C","-13.0",",,C","-23.4",",,C","   16",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-20","0.2",",,C","200.0",",,C","-12.1",",,C","-9.3",",,C","-14.8",",,C","   17",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-21","0.0",",,C","200.0",",,C","-16.7",",,C","-11.0",",,C","-22.4",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-22","0.2",",,C","190.0",",,C","-14.8",",,C","-8.8",",,C","-20.8",",,C","   17",",,C","69.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-23","0.9",",,C","190.0",",,C","-7.4",",,C","-4.8",",,C","-9.9",",,C","   19",",,C","61.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-24","0.0",",,C","190.0",",,C","-9.1",",,C","-6.3",",,C","-11.8",",,C","   35",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-25","1.2",",,C","200.0",",,C","-6.2",",,C","-4.7",",,C","-7.6",",,C","   32",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-26","0.0",",,C","200.0",",,C","-6.1",",,C","-4.8",",,C","-7.3",",,C","   19",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-27","4.0",",,C","190.0",",,C","-2.3",",,C","2.6",",,C","-7.1",",,C","   31",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-28","0.0",",,C","190.0",",,C","-11.2",",,C","-5.4",",,C","-16.9",",,C","   17",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-29","0.0",",,C","190.0",",,C","-2.8",",,C","3.3",",,C","-8.8",",,C","   17",",,C","63.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-30","0.0",",,C","190.0",",,C","-4.1",",,C","1.1",",,C","-9.3",",,C","   26",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-01-31","0.0",",,C","190.0",",,C","-8.8",",,C","-6.7",",,C","-10.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-01","0.4",",,C","190.0",",,C","-9.3",",,C","-8.2",",,C","-10.3",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-02","0.0",",,C","190.0",",,C","-12.3",",,C","-8.5",",,C","-16.1",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-03","0.7",",,C","190.0",",,C","-13.3",",,C","-7.9",",,C","-18.7",",,C","   18",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-04","0.0",",,C","190.0",",,C","-14.9",",,C","-9.1",",,C","-20.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-05","0.4",",,C","190.0",",,C","-12.0",",,C","-7.3",",,C","-16.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-06","0.0",",,C","200.0",",,C","-3.7",",,C","0.6",",,C","-8.0",",,C","   15",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-07","0.2",",,C","190.0",",,C","-6.7",",,C","-0.1",",,C","-13.2",",,C","   34",",,C","67.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-08","0.0",",,C","190.0",",,C","-16.6",",,C","-11.6",",,C","-21.6",",,C","   35",",,C","63.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-09","0.0",",,C","190.0",",,C","-18.4",",,C","-15.2",",,C","-21.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-10","0.0",",,C","180.0",",,C","-18.5",",,C","-14.9",",,C","-22.1",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-11","0.0",",,C","180.0",",,C","-17.0",",,C","-12.6",",,C","-21.4",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-12","0.0",",,C","180.0",",,C","-23.9",",,C","-20.4",",,C","-27.3",",,C","   30",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-13","0.0",",,C","180.0",",,C","-19.8",",,C","-11.7",",,C","-27.9",",,C","   15",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-14","1.5",",,C","180.0",",,C","-9.1",",,C","-6.5",",,C","-11.7",",,C","   17",",,C","54.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-15","0.0",",,C","230.0",",,C","-8.1",",,C","-3.2",",,C","-13.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-16","0.0",",,C","230.0",",,C","-16.7",",,C","-9.1",",,C","-24.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-17","0.2",",,C","230.0",",,C","-13.5",",,C","-2.0",",,C","-24.9",",,C","   19",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-18","0.0",",,C","200.0",",,C","0.1",",,C","2.9",",,C","-2.8",",,C","   17",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-19","1.4",",,C","200.0",",,C","0.8",",,C","1.3",",,C","0.2",",,C","   32",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-20","0.2",",,C","190.0",",,C","-6.2",",,C","0.4",",,C","-12.8",",,C","   32",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-21","0.0",",,C","180.0",",,C","-16.3",",,C","-9.7",",,C","-22.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-22","0.0",",,C","190.0",",,C","-5.2",",,C","-0.6",",,C","-9.7",",,C","   18",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-23","0.2",",,C","190.0",",,C","-7.1",",,C","-2.6",",,C","-11.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-24","0.0",",,C","190.0",",,C","-8.6",",,C","-4.2",",,C","-13.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-25","0.0",",,C","200.0",",,C","-6.7",",,C","-4.6",",,C","-8.7",",,C","   34",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-26","0.0",",,C","190.0",",,C","-1.8",",,C","4.1",",,C","-7.6",",,C","   19",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-27","0.2",",,C","190.0",",,C","-4.7",",,C","1.9",",,C","-11.2",",,C","    2",",,C","52.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-28","1.0",",,C","260.0",",,C","-11.4",",,C","-6.1",",,C","-16.7",",,C","    2",",,C","61.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-02-29","0.2",",,C","190.0",",,C","-21.4",",,C","-16.6",",,C","-26.1",",,C","   35",",,C","52.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-03-01","0.0",",,C","190.0",",,C","-18.2",",,C","-10.5",",,C","-25.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-03-02","0.0",",,C","190.0",",,C","-15.6",",,C","-9.5",",,C","-21.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-03-03","0.0",",,C","180.0",",,C","-16.3",",,C","-7.6",",,C","-25.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-03-04","2.0",",,C","190.0",",,C","-8.6",",,C","-4.5",",,C","-12.6",",,C","   11",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-03-05","0.0",",,C","220.0",",,C","-6.8",",,C","0.1",",,C","-13.7",",,C","   18",",,C","63.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-03-06","0.0",",,C","190.0",",,C","1.0",",,C","4.8",",,C","-2.9",",,C","   18",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2016-03-07","0.2",",,C","180.0",",,C","0.6",",,C","6.6",",,C","-5.4",",,C","   11",",,C","41.0",",,C"
